order_id,merchant_id,item_id,p_base_ordered,order_timestamp,ready_click_timestamp,actual_handover_timestamp,rider_travel_time_mins
ORD_01523,M_003,ITM_M_003_1,19,2026-03-03 13:46:00,2026-03-03 14:10:14.961691,2026-03-03 14:12:36,11
ORD_01524,M_086,ITM_M_086_3,16,2026-03-03 13:48:00,2026-03-03 14:07:52.138268,2026-03-03 14:10:24,9
ORD_01525,M_059,ITM_M_059_0,19,2026-03-03 13:50:00,2026-03-03 14:09:07.692040,2026-03-03 14:16:36,16
ORD_01526,M_095,ITM_M_095_3,13,2026-03-03 13:52:00,2026-03-03 14:07:02.365811,2026-03-03 14:10:12,14
ORD_01527,M_039,ITM_M_039_3,19,2026-03-03 13:54:00,2026-03-03 14:15:21.456007,2026-03-03 14:20:36,11
ORD_01528,M_020,ITM_M_020_2,23,2026-03-03 13:56:00,2026-03-03 14:23:23.588869,2026-03-03 14:28:12,17
ORD_01529,M_061,ITM_M_061_3,21,2026-03-03 13:58:00,2026-03-03 14:23:54.927912,2026-03-03 14:27:24,13
ORD_01530,M_034,ITM_M_034_2,22,2026-03-03 14:00:00,2026-03-03 14:22:35.764889,2026-03-03 14:30:48,6
ORD_01531,M_028,ITM_M_028_2,13,2026-03-03 14:02:00,2026-03-03 14:19:33.236920,2026-03-03 14:20:12,5
ORD_01532,M_061,ITM_M_061_4,11,2026-03-03 14:04:00,2026-03-03 14:15:54.927912,2026-03-03 14:19:24,6
ORD_01533,M_068,ITM_M_068_3,21,2026-03-03 14:06:00,2026-03-03 14:28:45.778478,2026-03-03 14:35:24,10
ORD_01534,M_023,ITM_M_023_2,23,2026-03-03 14:08:00,2026-03-03 14:32:09.024130,2026-03-03 14:40:12,16
ORD_01535,M_024,ITM_M_024_1,11,2026-03-03 14:10:00,2026-03-03 14:24:08.137824,2026-03-03 14:25:24,16
ORD_01536,M_023,ITM_M_023_4,15,2026-03-03 14:12:00,2026-03-03 14:24:57.024130,2026-03-03 14:33:00,8
ORD_01537,M_043,ITM_M_043_3,13,2026-03-03 14:14:00,2026-03-03 14:26:35.104490,2026-03-03 14:32:12,11
ORD_01538,M_012,ITM_M_012_0,23,2026-03-03 14:16:00,2026-03-03 14:45:17.625005,2026-03-03 14:48:12,6
ORD_01539,M_000,ITM_M_000_0,9,2026-03-03 14:18:00,2026-03-03 14:29:35.617209,2026-03-03 14:30:36,8
ORD_01540,M_084,ITM_M_084_4,23,2026-03-03 14:20:00,2026-03-03 14:47:43.121349,2026-03-03 14:52:12,5
ORD_01541,M_097,ITM_M_097_0,23,2026-03-03 14:22:00,2026-03-03 14:46:20.733215,2026-03-03 14:54:12,15
ORD_01542,M_003,ITM_M_003_3,24,2026-03-03 14:24:00,2026-03-03 14:55:14.961691,2026-03-03 14:57:36,5
ORD_01543,M_049,ITM_M_049_3,10,2026-03-03 14:26:00,2026-03-03 14:36:27.535812,2026-03-03 14:40:00,13
ORD_01544,M_021,ITM_M_021_4,23,2026-03-03 14:28:00,2026-03-03 14:55:03.320363,2026-03-03 15:00:12,10
ORD_01545,M_077,ITM_M_077_2,9,2026-03-03 14:30:00,2026-03-03 14:41:42.059034,2026-03-03 14:42:36,15
ORD_01546,M_030,ITM_M_030_3,15,2026-03-03 14:32:00,2026-03-03 14:46:45.040676,2026-03-03 14:53:00,5
ORD_01547,M_051,ITM_M_051_1,12,2026-03-03 14:34:00,2026-03-03 14:48:13.882324,2026-03-03 14:50:48,5
ORD_01548,M_015,ITM_M_015_2,15,2026-03-03 14:36:00,2026-03-03 14:50:01.183235,2026-03-03 14:57:00,14
ORD_01549,M_019,ITM_M_019_2,22,2026-03-03 14:38:00,2026-03-03 15:01:28.327839,2026-03-03 15:08:48,15
ORD_01550,M_075,ITM_M_075_2,11,2026-03-03 14:40:00,2026-03-03 14:49:55.040446,2026-03-03 14:55:24,7
ORD_01551,M_083,ITM_M_083_4,9,2026-03-03 14:42:00,2026-03-03 14:48:46.577744,2026-03-03 14:54:36,13
ORD_01552,M_011,ITM_M_011_2,24,2026-03-03 14:44:00,2026-03-03 15:16:24.594269,2026-03-03 15:17:36,7
ORD_01553,M_020,ITM_M_020_0,14,2026-03-03 14:46:00,2026-03-03 15:00:47.588869,2026-03-03 15:05:36,9
ORD_01554,M_062,ITM_M_062_4,18,2026-03-03 14:48:00,2026-03-03 15:12:07.683777,2026-03-03 15:13:12,11
ORD_01555,M_036,ITM_M_036_3,14,2026-03-03 14:50:00,2026-03-03 15:01:19.332068,2026-03-03 15:09:36,15
ORD_01556,M_065,ITM_M_065_1,20,2026-03-03 14:52:00,2026-03-03 15:14:43.480026,2026-03-03 15:20:00,14
ORD_01557,M_016,ITM_M_016_0,10,2026-03-03 14:54:00,2026-03-03 15:05:08.212109,2026-03-03 15:08:00,13
ORD_01558,M_031,ITM_M_031_1,16,2026-03-03 14:56:00,2026-03-03 15:14:32.056598,2026-03-03 15:18:24,11
ORD_01559,M_060,ITM_M_060_2,24,2026-03-03 14:58:00,2026-03-03 15:24:21.767265,2026-03-03 15:31:36,14
ORD_01560,M_026,ITM_M_026_4,20,2026-03-03 15:00:00,2026-03-03 15:18:49.842328,2026-03-03 15:20:00,12
ORD_01561,M_005,ITM_M_005_1,9,2026-03-03 15:02:00,2026-03-03 15:07:46.772098,2026-03-03 15:11:00,7
ORD_01562,M_097,ITM_M_097_1,20,2026-03-03 15:04:00,2026-03-03 15:16:08.733215,2026-03-03 15:24:00,8
ORD_01563,M_048,ITM_M_048_2,12,2026-03-03 15:06:00,2026-03-03 15:16:44.051518,2026-03-03 15:18:00,8
ORD_01564,M_022,ITM_M_022_2,12,2026-03-03 15:08:00,2026-03-03 15:19:20.054476,2026-03-03 15:20:00,10
ORD_01565,M_076,ITM_M_076_4,14,2026-03-03 15:10:00,2026-03-03 15:20:24.533341,2026-03-03 15:24:00,15
ORD_01566,M_067,ITM_M_067_2,23,2026-03-03 15:12:00,2026-03-03 15:27:00.390811,2026-03-03 15:35:00,14
ORD_01567,M_082,ITM_M_082_3,10,2026-03-03 15:14:00,2026-03-03 15:21:35.277699,2026-03-03 15:24:00,11
ORD_01568,M_090,ITM_M_090_4,10,2026-03-03 15:16:00,2026-03-03 15:21:33.946108,2026-03-03 15:26:00,7
ORD_01569,M_095,ITM_M_095_2,16,2026-03-03 15:18:00,2026-03-03 15:30:50.365811,2026-03-03 15:34:00,10
ORD_01570,M_077,ITM_M_077_3,22,2026-03-03 15:20:00,2026-03-03 15:41:06.059034,2026-03-03 15:42:00,15
ORD_01571,M_096,ITM_M_096_4,24,2026-03-03 15:22:00,2026-03-03 15:41:15.419399,2026-03-03 15:46:00,11
ORD_01572,M_032,ITM_M_032_4,16,2026-03-03 15:24:00,2026-03-03 15:38:33.381260,2026-03-03 15:40:00,16
ORD_01573,M_039,ITM_M_039_4,9,2026-03-03 15:26:00,2026-03-03 15:29:45.456007,2026-03-03 15:35:00,6
ORD_01574,M_046,ITM_M_046_0,16,2026-03-03 15:28:00,2026-03-03 15:39:57.261733,2026-03-03 15:44:00,16
ORD_01575,M_021,ITM_M_021_2,10,2026-03-03 15:30:00,2026-03-03 15:34:51.320363,2026-03-03 15:40:00,7
ORD_01576,M_066,ITM_M_066_4,24,2026-03-03 15:32:00,2026-03-03 15:48:28.529165,2026-03-03 15:56:00,14
ORD_01577,M_028,ITM_M_028_3,19,2026-03-03 15:34:00,2026-03-03 15:52:21.236920,2026-03-03 15:53:00,12
ORD_01578,M_082,ITM_M_082_1,17,2026-03-03 15:36:00,2026-03-03 15:50:35.277699,2026-03-03 15:53:00,6
ORD_01579,M_023,ITM_M_023_3,20,2026-03-03 15:38:00,2026-03-03 15:49:57.024130,2026-03-03 15:58:00,15
ORD_01580,M_076,ITM_M_076_3,22,2026-03-03 15:40:00,2026-03-03 15:58:24.533341,2026-03-03 16:02:00,5
ORD_01581,M_015,ITM_M_015_1,16,2026-03-03 15:42:00,2026-03-03 15:51:01.183235,2026-03-03 15:58:00,5
ORD_01582,M_080,ITM_M_080_1,10,2026-03-03 15:44:00,2026-03-03 15:52:09.316265,2026-03-03 15:54:00,13
ORD_01583,M_074,ITM_M_074_3,23,2026-03-03 15:46:00,2026-03-03 16:02:12.871609,2026-03-03 16:09:00,12
ORD_01584,M_007,ITM_M_007_0,19,2026-03-03 15:48:00,2026-03-03 16:03:32.964976,2026-03-03 16:07:00,6
ORD_01585,M_098,ITM_M_098_4,20,2026-03-03 15:50:00,2026-03-03 16:02:36.578535,2026-03-03 16:10:00,14
ORD_01586,M_007,ITM_M_007_1,22,2026-03-03 15:52:00,2026-03-03 16:10:32.964976,2026-03-03 16:14:00,15
ORD_01587,M_048,ITM_M_048_3,18,2026-03-03 15:54:00,2026-03-03 16:10:44.051518,2026-03-03 16:12:00,13
ORD_01588,M_005,ITM_M_005_4,23,2026-03-03 15:56:00,2026-03-03 16:15:46.772098,2026-03-03 16:19:00,16
ORD_01589,M_047,ITM_M_047_3,16,2026-03-03 15:58:00,2026-03-03 16:09:39.849318,2026-03-03 16:14:00,7
ORD_01590,M_007,ITM_M_007_0,19,2026-03-03 16:00:00,2026-03-03 16:15:32.964976,2026-03-03 16:19:00,5
ORD_01591,M_084,ITM_M_084_3,9,2026-03-03 16:02:00,2026-03-03 16:06:31.121349,2026-03-03 16:11:00,16
ORD_01592,M_002,ITM_M_002_0,8,2026-03-03 16:04:00,2026-03-03 16:10:17.638737,2026-03-03 16:12:00,8
ORD_01593,M_049,ITM_M_049_0,20,2026-03-03 16:06:00,2026-03-03 16:22:27.535812,2026-03-03 16:26:00,6
ORD_01594,M_030,ITM_M_030_3,15,2026-03-03 16:08:00,2026-03-03 16:16:45.040676,2026-03-03 16:23:00,7
ORD_01595,M_045,ITM_M_045_3,20,2026-03-03 16:10:00,2026-03-03 16:24:13.100874,2026-03-03 16:30:00,15
ORD_01596,M_086,ITM_M_086_1,21,2026-03-03 16:12:00,2026-03-03 16:30:28.138268,2026-03-03 16:33:00,13
ORD_01597,M_071,ITM_M_071_0,16,2026-03-03 16:14:00,2026-03-03 16:25:49.111824,2026-03-03 16:30:00,17
ORD_01598,M_003,ITM_M_003_0,19,2026-03-03 16:16:00,2026-03-03 16:32:38.961691,2026-03-03 16:35:00,16
ORD_01599,M_050,ITM_M_050_3,12,2026-03-03 16:18:00,2026-03-03 16:28:42.752339,2026-03-03 16:30:00,6
ORD_01600,M_011,ITM_M_011_2,24,2026-03-03 16:20:00,2026-03-03 16:42:48.594269,2026-03-03 16:44:00,8
ORD_01601,M_040,ITM_M_040_2,16,2026-03-03 16:22:00,2026-03-03 16:31:54.645105,2026-03-03 16:38:00,10
ORD_01602,M_061,ITM_M_061_3,21,2026-03-03 16:24:00,2026-03-03 16:41:30.927912,2026-03-03 16:45:00,14
ORD_01603,M_040,ITM_M_040_1,8,2026-03-03 16:26:00,2026-03-03 16:28:00.000000,2026-03-03 16:34:00,14
ORD_01604,M_010,ITM_M_010_1,19,2026-03-03 16:28:00,2026-03-03 16:39:51.089170,2026-03-03 16:47:00,9
ORD_01605,M_084,ITM_M_084_4,23,2026-03-03 16:30:00,2026-03-03 16:48:31.121349,2026-03-03 16:53:00,6
ORD_01606,M_001,ITM_M_001_1,8,2026-03-03 16:32:00,2026-03-03 16:34:51.460493,2026-03-03 16:40:00,7
ORD_01607,M_011,ITM_M_011_0,18,2026-03-03 16:34:00,2026-03-03 16:50:48.594269,2026-03-03 16:52:00,15
ORD_01608,M_092,ITM_M_092_2,12,2026-03-03 16:36:00,2026-03-03 16:46:06.222389,2026-03-03 16:48:00,15
ORD_01609,M_073,ITM_M_073_4,18,2026-03-03 16:38:00,2026-03-03 16:53:25.875925,2026-03-03 16:56:00,13
ORD_01610,M_045,ITM_M_045_4,16,2026-03-03 16:40:00,2026-03-03 16:50:13.100874,2026-03-03 16:56:00,16
ORD_01611,M_081,ITM_M_081_4,12,2026-03-03 16:42:00,2026-03-03 16:47:44.480954,2026-03-03 16:54:00,13
ORD_01612,M_004,ITM_M_004_4,11,2026-03-03 16:44:00,2026-03-03 16:48:05.539658,2026-03-03 16:55:00,8
ORD_01613,M_057,ITM_M_057_1,21,2026-03-03 16:46:00,2026-03-03 16:59:44.409211,2026-03-03 17:07:00,17
ORD_01614,M_083,ITM_M_083_0,15,2026-03-03 16:48:00,2026-03-03 16:57:10.577744,2026-03-03 17:03:00,5
ORD_01615,M_033,ITM_M_033_3,17,2026-03-03 16:50:00,2026-03-03 16:59:48.741444,2026-03-03 17:07:00,7
ORD_01616,M_014,ITM_M_014_2,14,2026-03-03 16:52:00,2026-03-03 17:04:38.466912,2026-03-03 17:06:00,7
ORD_01617,M_088,ITM_M_088_1,21,2026-03-03 16:54:00,2026-03-03 17:10:28.775956,2026-03-03 17:15:00,9
ORD_01618,M_058,ITM_M_058_1,16,2026-03-03 16:56:00,2026-03-03 17:03:50.766845,2026-03-03 17:12:00,8
ORD_01619,M_058,ITM_M_058_0,13,2026-03-03 16:58:00,2026-03-03 17:02:50.766845,2026-03-03 17:11:00,11
ORD_01620,M_001,ITM_M_001_2,24,2026-03-03 17:00:00,2026-03-03 17:18:51.460493,2026-03-03 17:24:00,5
ORD_01621,M_088,ITM_M_088_3,8,2026-03-03 17:02:00,2026-03-03 17:05:28.775956,2026-03-03 17:10:00,12
ORD_01622,M_082,ITM_M_082_2,22,2026-03-03 17:04:00,2026-03-03 17:23:35.277699,2026-03-03 17:26:00,8
ORD_01623,M_055,ITM_M_055_1,10,2026-03-03 17:06:00,2026-03-03 17:12:01.588625,2026-03-03 17:16:00,6
ORD_01624,M_080,ITM_M_080_4,14,2026-03-03 17:08:00,2026-03-03 17:20:09.316265,2026-03-03 17:22:00,9
ORD_01625,M_008,ITM_M_008_4,11,2026-03-03 17:10:00,2026-03-03 17:12:49.836950,2026-03-03 17:21:00,8
ORD_01626,M_025,ITM_M_025_3,18,2026-03-03 17:12:00,2026-03-03 17:25:21.242982,2026-03-03 17:30:00,15
ORD_01627,M_047,ITM_M_047_2,18,2026-03-03 17:14:00,2026-03-03 17:27:39.849318,2026-03-03 17:32:00,10
ORD_01628,M_075,ITM_M_075_2,11,2026-03-03 17:16:00,2026-03-03 17:21:31.040446,2026-03-03 17:27:00,10
ORD_01629,M_019,ITM_M_019_2,22,2026-03-03 17:18:00,2026-03-03 17:32:40.327839,2026-03-03 17:40:00,15
ORD_01630,M_078,ITM_M_078_3,17,2026-03-03 17:20:00,2026-03-03 17:35:16.641298,2026-03-03 17:37:00,16
ORD_01631,M_087,ITM_M_087_2,16,2026-03-03 17:22:00,2026-03-03 17:31:05.297360,2026-03-03 17:38:00,16
ORD_01632,M_041,ITM_M_041_4,24,2026-03-03 17:24:00,2026-03-03 17:46:19.728051,2026-03-03 17:48:00,7
ORD_01633,M_079,ITM_M_079_4,13,2026-03-03 17:26:00,2026-03-03 17:34:21.736976,2026-03-03 17:39:00,11
ORD_01634,M_014,ITM_M_014_1,24,2026-03-03 17:28:00,2026-03-03 17:50:38.466912,2026-03-03 17:52:00,12
ORD_01635,M_082,ITM_M_082_3,10,2026-03-03 17:30:00,2026-03-03 17:37:35.277699,2026-03-03 17:40:00,12
ORD_01636,M_045,ITM_M_045_0,13,2026-03-03 17:32:00,2026-03-03 17:39:13.100874,2026-03-03 17:45:00,6
ORD_01637,M_026,ITM_M_026_1,9,2026-03-03 17:34:00,2026-03-03 17:41:49.842328,2026-03-03 17:43:00,8
ORD_01638,M_037,ITM_M_037_1,24,2026-03-03 17:36:00,2026-03-03 17:54:43.788414,2026-03-03 18:00:00,12
ORD_01639,M_055,ITM_M_055_4,20,2026-03-03 17:38:00,2026-03-03 17:54:01.588625,2026-03-03 17:58:00,9
ORD_01640,M_095,ITM_M_095_2,16,2026-03-03 17:40:00,2026-03-03 17:52:50.365811,2026-03-03 17:56:00,8
ORD_01641,M_094,ITM_M_094_4,23,2026-03-03 17:42:00,2026-03-03 18:03:16.864583,2026-03-03 18:05:00,5
ORD_01642,M_079,ITM_M_079_1,20,2026-03-03 17:44:00,2026-03-03 17:59:21.736976,2026-03-03 18:04:00,12
ORD_01643,M_082,ITM_M_082_4,24,2026-03-03 17:46:00,2026-03-03 18:07:35.277699,2026-03-03 18:10:00,13
ORD_01644,M_079,ITM_M_079_1,20,2026-03-03 17:48:00,2026-03-03 18:03:21.736976,2026-03-03 18:08:00,16
ORD_01645,M_048,ITM_M_048_1,12,2026-03-03 17:50:00,2026-03-03 18:00:44.051518,2026-03-03 18:02:00,10
ORD_01646,M_011,ITM_M_011_2,24,2026-03-03 17:52:00,2026-03-03 18:14:48.594269,2026-03-03 18:16:00,9
ORD_01647,M_001,ITM_M_001_4,22,2026-03-03 17:54:00,2026-03-03 18:10:51.460493,2026-03-03 18:16:00,9
ORD_01648,M_020,ITM_M_020_4,24,2026-03-03 17:56:00,2026-03-03 18:15:11.588869,2026-03-03 18:20:00,16
ORD_01649,M_055,ITM_M_055_0,11,2026-03-03 17:58:00,2026-03-03 18:05:01.588625,2026-03-03 18:09:00,12
ORD_01650,M_055,ITM_M_055_0,11,2026-03-03 18:00:00,2026-03-03 18:07:01.588625,2026-03-03 18:11:00,7
ORD_01651,M_099,ITM_M_099_1,16,2026-03-03 18:02:00,2026-03-03 18:14:27.917671,2026-03-03 18:18:00,7
ORD_01652,M_070,ITM_M_070_1,17,2026-03-03 18:04:00,2026-03-03 18:16:29.011586,2026-03-03 18:21:00,8
ORD_01653,M_028,ITM_M_028_2,13,2026-03-03 18:06:00,2026-03-03 18:18:21.236920,2026-03-03 18:19:00,14
ORD_01654,M_055,ITM_M_055_3,23,2026-03-03 18:08:00,2026-03-03 18:27:01.588625,2026-03-03 18:31:00,10
ORD_01655,M_095,ITM_M_095_3,13,2026-03-03 18:10:00,2026-03-03 18:19:50.365811,2026-03-03 18:23:00,6
ORD_01656,M_068,ITM_M_068_0,19,2026-03-03 18:12:00,2026-03-03 18:24:21.778478,2026-03-03 18:31:00,5
ORD_01657,M_000,ITM_M_000_1,19,2026-03-03 18:14:00,2026-03-03 18:31:59.617209,2026-03-03 18:33:00,17
ORD_01658,M_070,ITM_M_070_4,21,2026-03-03 18:16:00,2026-03-03 18:32:29.011586,2026-03-03 18:37:00,12
ORD_01659,M_022,ITM_M_022_2,12,2026-03-03 18:18:00,2026-03-03 18:29:20.054476,2026-03-03 18:30:00,13
ORD_01660,M_090,ITM_M_090_4,10,2026-03-03 18:20:00,2026-03-03 18:25:33.946108,2026-03-03 18:30:00,12
ORD_01661,M_056,ITM_M_056_4,19,2026-03-03 18:22:00,2026-03-03 18:39:16.216332,2026-03-03 18:41:00,14
ORD_01662,M_094,ITM_M_094_1,16,2026-03-03 18:24:00,2026-03-03 18:38:16.864583,2026-03-03 18:40:00,11
ORD_01663,M_051,ITM_M_051_4,18,2026-03-03 18:26:00,2026-03-03 18:41:25.882324,2026-03-03 18:44:00,10
ORD_01664,M_010,ITM_M_010_2,18,2026-03-03 18:28:00,2026-03-03 18:38:51.089170,2026-03-03 18:46:00,11
ORD_01665,M_018,ITM_M_018_2,17,2026-03-03 18:30:00,2026-03-03 18:40:29.948052,2026-03-03 18:47:00,17
ORD_01666,M_004,ITM_M_004_4,11,2026-03-03 18:32:00,2026-03-03 18:36:05.539658,2026-03-03 18:43:00,6
ORD_01667,M_035,ITM_M_035_4,12,2026-03-03 18:34:00,2026-03-03 18:37:48.802792,2026-03-03 18:46:00,10
ORD_01668,M_089,ITM_M_089_0,22,2026-03-03 18:36:00,2026-03-03 18:51:15.588795,2026-03-03 18:58:00,9
ORD_01669,M_017,ITM_M_017_1,24,2026-03-03 18:38:00,2026-03-03 18:54:52.640282,2026-03-03 19:02:00,17
ORD_01670,M_006,ITM_M_006_3,19,2026-03-03 18:40:00,2026-03-03 18:55:30.355852,2026-03-03 18:59:00,7
ORD_01671,M_069,ITM_M_069_1,17,2026-03-03 18:42:00,2026-03-03 18:53:18.178030,2026-03-03 18:59:00,11
ORD_01672,M_015,ITM_M_015_0,18,2026-03-03 18:44:00,2026-03-03 18:55:01.183235,2026-03-03 19:02:00,7
ORD_01673,M_096,ITM_M_096_0,8,2026-03-03 18:46:00,2026-03-03 18:49:15.419399,2026-03-03 18:54:00,14
ORD_01674,M_058,ITM_M_058_4,22,2026-03-03 18:48:00,2026-03-03 19:01:50.766845,2026-03-03 19:10:00,10
ORD_01675,M_007,ITM_M_007_4,8,2026-03-03 18:50:00,2026-03-03 18:54:32.964976,2026-03-03 18:58:00,17
ORD_01676,M_095,ITM_M_095_1,22,2026-03-03 18:52:00,2026-03-03 19:10:50.365811,2026-03-03 19:14:00,6
ORD_01677,M_022,ITM_M_022_3,14,2026-03-03 18:54:00,2026-03-03 19:07:20.054476,2026-03-03 19:08:00,13
ORD_01678,M_032,ITM_M_032_3,16,2026-03-03 18:56:00,2026-03-03 19:10:33.381260,2026-03-03 19:12:00,16
ORD_01679,M_018,ITM_M_018_2,17,2026-03-03 18:58:00,2026-03-03 19:08:29.948052,2026-03-03 19:15:00,9
ORD_01680,M_060,ITM_M_060_2,24,2026-03-03 19:00:00,2026-03-03 19:16:45.767265,2026-03-03 19:24:00,12
ORD_01681,M_057,ITM_M_057_4,21,2026-03-03 19:02:00,2026-03-03 19:15:44.409211,2026-03-03 19:23:00,9
ORD_01682,M_072,ITM_M_072_3,17,2026-03-03 19:04:00,2026-03-03 19:16:23.599669,2026-03-03 19:21:00,7
ORD_01683,M_055,ITM_M_055_4,20,2026-03-03 19:06:00,2026-03-03 19:22:01.588625,2026-03-03 19:26:00,13
ORD_01684,M_045,ITM_M_045_3,20,2026-03-03 19:08:00,2026-03-03 19:22:13.100874,2026-03-03 19:28:00,6
ORD_01685,M_027,ITM_M_027_2,11,2026-03-03 19:10:00,2026-03-03 19:14:46.435275,2026-03-03 19:21:00,6
ORD_01686,M_028,ITM_M_028_2,13,2026-03-03 19:12:00,2026-03-03 19:24:21.236920,2026-03-03 19:25:00,14
ORD_01687,M_042,ITM_M_042_1,13,2026-03-03 19:14:00,2026-03-03 19:25:30.576948,2026-03-03 19:27:00,15
ORD_01688,M_013,ITM_M_013_3,14,2026-03-03 19:16:00,2026-03-03 19:24:34.332294,2026-03-03 19:30:00,6
ORD_01689,M_038,ITM_M_038_3,21,2026-03-03 19:18:00,2026-03-03 19:34:37.099244,2026-03-03 19:39:00,7
ORD_01690,M_002,ITM_M_002_0,8,2026-03-03 19:20:00,2026-03-03 19:26:17.638737,2026-03-03 19:28:00,10
ORD_01691,M_020,ITM_M_020_4,24,2026-03-03 19:22:00,2026-03-03 19:41:11.588869,2026-03-03 19:46:00,6
ORD_01692,M_095,ITM_M_095_0,12,2026-03-03 19:24:00,2026-03-03 19:32:50.365811,2026-03-03 19:36:00,5
ORD_01693,M_081,ITM_M_081_4,12,2026-03-03 19:26:00,2026-03-03 19:31:44.480954,2026-03-03 19:38:00,11
ORD_01694,M_053,ITM_M_053_3,21,2026-03-03 19:28:00,2026-03-03 19:47:53.439959,2026-03-03 19:49:00,11
ORD_01695,M_089,ITM_M_089_3,21,2026-03-03 19:30:00,2026-03-03 19:44:15.588795,2026-03-03 19:51:00,17
ORD_01696,M_013,ITM_M_013_4,13,2026-03-03 19:32:00,2026-03-03 19:39:34.332294,2026-03-03 19:45:00,9
ORD_01697,M_062,ITM_M_062_2,20,2026-03-03 19:34:00,2026-03-03 19:52:55.683777,2026-03-03 19:54:00,8
ORD_01698,M_019,ITM_M_019_1,23,2026-03-03 19:36:00,2026-03-03 19:51:40.327839,2026-03-03 19:59:00,15
ORD_01699,M_047,ITM_M_047_0,15,2026-03-03 19:38:00,2026-03-03 19:48:39.849318,2026-03-03 19:53:00,12
ORD_01700,M_006,ITM_M_006_3,19,2026-03-03 19:40:00,2026-03-03 19:55:30.355852,2026-03-03 19:59:00,6
ORD_01701,M_036,ITM_M_036_4,15,2026-03-03 19:42:00,2026-03-03 19:48:43.332068,2026-03-03 19:57:00,10
ORD_01702,M_025,ITM_M_025_2,22,2026-03-03 19:44:00,2026-03-03 20:01:21.242982,2026-03-03 20:06:00,15
ORD_01703,M_098,ITM_M_098_0,15,2026-03-03 19:46:00,2026-03-03 19:53:36.578535,2026-03-03 20:01:00,13
ORD_01704,M_070,ITM_M_070_2,17,2026-03-03 19:48:00,2026-03-03 20:00:29.011586,2026-03-03 20:05:00,9
ORD_01705,M_090,ITM_M_090_2,10,2026-03-03 19:50:00,2026-03-03 19:55:33.946108,2026-03-03 20:00:00,13
ORD_01706,M_059,ITM_M_059_2,11,2026-03-03 19:52:00,2026-03-03 19:55:31.692040,2026-03-03 20:03:00,8
ORD_01707,M_040,ITM_M_040_2,16,2026-03-03 19:54:00,2026-03-03 20:03:54.645105,2026-03-03 20:10:00,9
ORD_01708,M_001,ITM_M_001_1,8,2026-03-03 19:56:00,2026-03-03 19:58:51.460493,2026-03-03 20:04:00,12
ORD_01709,M_024,ITM_M_024_2,16,2026-03-03 19:58:00,2026-03-03 20:12:44.137824,2026-03-03 20:14:00,10
ORD_01710,M_080,ITM_M_080_0,16,2026-03-03 20:00:00,2026-03-03 20:14:09.316265,2026-03-03 20:16:00,15
ORD_01711,M_082,ITM_M_082_2,22,2026-03-03 20:02:00,2026-03-03 20:21:35.277699,2026-03-03 20:24:00,9
ORD_01712,M_030,ITM_M_030_1,18,2026-03-03 20:04:00,2026-03-03 20:15:45.040676,2026-03-03 20:22:00,6
ORD_01713,M_052,ITM_M_052_4,15,2026-03-03 20:06:00,2026-03-03 20:18:22.712876,2026-03-03 20:21:00,12
ORD_01714,M_029,ITM_M_029_2,21,2026-03-03 20:08:00,2026-03-03 20:23:55.318591,2026-03-03 20:29:00,11
ORD_01715,M_081,ITM_M_081_1,8,2026-03-03 20:10:00,2026-03-03 20:12:00.000000,2026-03-03 20:18:00,7
ORD_01716,M_036,ITM_M_036_2,11,2026-03-03 20:12:00,2026-03-03 20:14:43.332068,2026-03-03 20:23:00,9
ORD_01717,M_013,ITM_M_013_3,14,2026-03-03 20:14:00,2026-03-03 20:22:34.332294,2026-03-03 20:28:00,14
ORD_01718,M_084,ITM_M_084_1,10,2026-03-03 20:16:00,2026-03-03 20:21:31.121349,2026-03-03 20:26:00,7
ORD_01719,M_097,ITM_M_097_1,20,2026-03-03 20:18:00,2026-03-03 20:30:08.733215,2026-03-03 20:38:00,10
ORD_01720,M_073,ITM_M_073_3,9,2026-03-03 20:20:00,2026-03-03 20:26:25.875925,2026-03-03 20:29:00,5
ORD_01721,M_010,ITM_M_010_4,8,2026-03-03 20:22:00,2026-03-03 20:24:00.000000,2026-03-03 20:30:00,11
ORD_01722,M_092,ITM_M_092_1,14,2026-03-03 20:24:00,2026-03-03 20:36:06.222389,2026-03-03 20:38:00,13
ORD_01723,M_090,ITM_M_090_4,10,2026-03-03 20:26:00,2026-03-03 20:31:33.946108,2026-03-03 20:36:00,16
ORD_01724,M_033,ITM_M_033_4,18,2026-03-03 20:28:00,2026-03-03 20:38:48.741444,2026-03-03 20:46:00,11
ORD_01725,M_087,ITM_M_087_1,16,2026-03-03 20:30:00,2026-03-03 20:39:05.297360,2026-03-03 20:46:00,11
ORD_01726,M_015,ITM_M_015_3,23,2026-03-03 20:32:00,2026-03-03 20:48:01.183235,2026-03-03 20:55:00,16
ORD_01727,M_047,ITM_M_047_2,18,2026-03-03 20:34:00,2026-03-03 20:47:39.849318,2026-03-03 20:52:00,10
ORD_01728,M_042,ITM_M_042_3,10,2026-03-03 20:36:00,2026-03-03 20:44:30.576948,2026-03-03 20:46:00,17
ORD_01729,M_004,ITM_M_004_3,22,2026-03-03 20:38:00,2026-03-03 20:53:05.539658,2026-03-03 21:00:00,15
ORD_01730,M_052,ITM_M_052_0,14,2026-03-03 20:40:00,2026-03-03 20:51:22.712876,2026-03-03 20:54:00,14
