order_id,merchant_id,item_id,p_base_ordered,order_timestamp,ready_click_timestamp,actual_handover_timestamp,rider_travel_time_mins,p_base,base_honesty_score,kitchen_capacity,order_hour,raw_signal_gap,t_physics,current_gap,current_beta,t_for,t_dispatch,baseline_arrival,ai_arrival,baseline_wait,ai_wait
ORD_01569,M_095,ITM_M_095_2,16,2026-03-03 15:18:00,2026-03-03 15:30:50.365811,2026-03-03 15:34:00,10,16,0.7366191819557919,14,15,3.16,16.0,3.1605698166666665,1.6118906064999998,2026-03-03 15:35:36.713436390,2026-03-03 15:26:06.713436390,2026-03-03 15:40:50.365811,2026-03-03 15:36:06.713436390,0.0,0.0
ORD_01570,M_077,ITM_M_077_3,22,2026-03-03 15:20:00,2026-03-03 15:41:06.059034,2026-03-03 15:42:00,15,22,0.9250819909957791,5,15,0.9,22.0,0.8990161000000001,0.458498211,2026-03-03 15:42:27.509892660,2026-03-03 15:28:12.509892660,2026-03-03 15:56:06.059034,2026-03-03 15:43:12.509892660,0.0,0.0
ORD_01571,M_096,ITM_M_096_4,24,2026-03-03 15:22:00,2026-03-03 15:41:15.419399,2026-03-03 15:46:00,11,24,0.6047491646965246,3,15,4.74,24.0,4.743010016666667,2.4189351085,2026-03-03 15:48:25.136106510,2026-03-03 15:37:58.136106510,2026-03-03 15:52:15.419399,2026-03-03 15:48:58.136106510,0.0,0.0
ORD_01572,M_032,ITM_M_032_4,16,2026-03-03 15:24:00,2026-03-03 15:38:33.381260,2026-03-03 15:40:00,16,16,0.8796961949339386,8,15,1.44,16.0,1.4436456666666666,0.73625929,2026-03-03 15:40:44.175557400,2026-03-03 15:25:32.175557400,2026-03-03 15:54:33.381260,2026-03-03 15:41:32.175557400,0.0,0.0
ORD_01573,M_039,ITM_M_039_4,9,2026-03-03 15:26:00,2026-03-03 15:29:45.456007,2026-03-03 15:35:00,6,9,0.5631333428630467,12,15,5.24,9.0,5.242399883333333,2.6736239404999997,2026-03-03 15:37:40.417436430,2026-03-03 15:31:58.417436430,2026-03-03 15:35:45.456007,2026-03-03 15:37:58.417436430,0.0,0.0
ORD_01574,M_046,ITM_M_046_0,16,2026-03-03 15:28:00,2026-03-03 15:39:57.261733,2026-03-03 15:44:00,16,16,0.662863517537869,14,15,4.05,16.0,4.0456377833333335,2.0632752695,2026-03-03 15:46:03.796516169,2026-03-03 15:30:51.796516169,2026-03-03 15:55:57.261733,2026-03-03 15:46:51.796516169,0.0,0.0
ORD_01575,M_021,ITM_M_021_2,10,2026-03-03 15:30:00,2026-03-03 15:34:51.320363,2026-03-03 15:40:00,7,10,0.5712782816041035,5,15,5.14,10.0,5.144660616666667,2.6237769145,2026-03-03 15:42:37.426614870,2026-03-03 15:35:58.426614870,2026-03-03 15:41:51.320363,2026-03-03 15:42:58.426614870,0.0,0.0
ORD_01576,M_066,ITM_M_066_4,24,2026-03-03 15:32:00,2026-03-03 15:48:28.529165,2026-03-03 15:56:00,14,24,0.3729571739924848,13,15,7.52,24.0,7.524513916666667,3.7273541750000003,2026-03-03 15:59:43.641250500,2026-03-03 15:46:25.641250500,2026-03-03 16:02:28.529165,2026-03-03 16:00:25.641250500,0.0,0.0
ORD_01577,M_028,ITM_M_028_3,19,2026-03-03 15:34:00,2026-03-03 15:52:21.236920,2026-03-03 15:53:00,12,19,0.9461623884458276,5,15,0.65,19.0,0.6460513333333334,0.32948618,2026-03-03 15:53:19.769170800,2026-03-03 15:41:55.769170800,2026-03-03 16:04:21.236920,2026-03-03 15:53:55.769170800,0.0,0.0
ORD_01578,M_082,ITM_M_082_1,17,2026-03-03 15:36:00,2026-03-03 15:50:35.277699,2026-03-03 15:53:00,6,17,0.7989968044108198,11,15,2.41,17.0,2.41203835,1.2301395585,2026-03-03 15:54:13.808373510,2026-03-03 15:48:31.808373510,2026-03-03 15:56:35.277699,2026-03-03 15:54:31.808373510,0.0,0.0
ORD_01579,M_023,ITM_M_023_3,20,2026-03-03 15:38:00,2026-03-03 15:49:57.024130,2026-03-03 15:58:00,15,20,0.3292001800837465,8,15,8.05,20.0,8.049597833333333,4.105294895,2026-03-03 16:02:06.317693700,2026-03-03 15:47:51.317693700,2026-03-03 16:04:57.024130,2026-03-03 16:02:51.317693700,0.0,0.0
ORD_01580,M_076,ITM_M_076_3,22,2026-03-03 15:40:00,2026-03-03 15:58:24.533341,2026-03-03 16:02:00,5,22,0.7007407513006592,10,15,3.59,22.0,3.591110983333333,1.8314666014999998,2026-03-03 16:03:49.887996090,2026-03-03 15:59:04.887996090,2026-03-03 16:03:24.533341,2026-03-03 16:04:04.887996090,0.0,0.0
ORD_01581,M_015,ITM_M_015_1,16,2026-03-03 15:42:00,2026-03-03 15:51:01.183235,2026-03-03 15:58:00,5,16,0.4183100487524533,7,15,6.98,16.0,6.980279416666666,3.5599425024999993,2026-03-03 16:01:33.596550150,2026-03-03 15:56:48.596550150,2026-03-03 15:56:01.183235,2026-03-03 16:01:48.596550150,1.9802794166666666,0.0
ORD_01582,M_080,ITM_M_080_1,10,2026-03-03 15:44:00,2026-03-03 15:52:09.316265,2026-03-03 15:54:00,13,10,0.8462725909534343,7,15,1.84,10.0,1.8447289166666667,0.9408117475,2026-03-03 15:54:56.448704850,2026-03-03 15:42:35.448704850,2026-03-03 16:05:09.316265,2026-03-03 15:55:35.448704850,0.0,0.0
ORD_01583,M_074,ITM_M_074_3,23,2026-03-03 15:46:00,2026-03-03 16:02:12.871609,2026-03-03 16:09:00,12,23,0.4345439013689814,10,15,6.79,23.0,6.785473183333334,3.4605913235,2026-03-03 16:12:27.635479410,2026-03-03 16:01:03.635479410,2026-03-03 16:14:12.871609,2026-03-03 16:13:03.635479410,0.0,0.0
ORD_01584,M_007,ITM_M_007_0,19,2026-03-03 15:48:00,2026-03-03 16:03:32.964976,2026-03-03 16:07:00,6,19,0.7124513556167885,10,15,3.45,19.0,3.450583733333333,1.759797704,2026-03-03 16:08:45.587862240,2026-03-03 16:03:03.587862240,2026-03-03 16:09:32.964976,2026-03-03 16:09:03.587862240,0.0,0.0
ORD_01585,M_098,ITM_M_098_4,20,2026-03-03 15:50:00,2026-03-03 16:02:36.578535,2026-03-03 16:10:00,14,20,0.3841368536108348,10,15,7.39,20.0,7.390357750000001,3.7690824525,2026-03-03 16:13:46.144947150,2026-03-03 16:00:28.144947150,2026-03-03 16:16:36.578535,2026-03-03 16:14:28.144947150,0.0,0.0
ORD_01586,M_007,ITM_M_007_1,22,2026-03-03 15:52:00,2026-03-03 16:10:32.964976,2026-03-03 16:14:00,15,22,0.7124513556167885,10,15,3.45,22.0,3.450583733333333,1.759797704,2026-03-03 16:15:45.587862240,2026-03-03 16:01:30.587862240,2026-03-03 16:25:32.964976,2026-03-03 16:16:30.587862240,0.0,0.0
ORD_01587,M_048,ITM_M_048_3,18,2026-03-03 15:54:00,2026-03-03 16:10:44.051518,2026-03-03 16:12:00,13,18,0.8945159967523226,11,15,1.27,18.0,1.2658080333333332,0.645562097,2026-03-03 16:12:38.733725820,2026-03-03 16:00:17.733725820,2026-03-03 16:23:44.051518,2026-03-03 16:13:17.733725820,0.0,0.0
ORD_01588,M_005,ITM_M_005_4,23,2026-03-03 15:56:00,2026-03-03 16:15:46.772098,2026-03-03 16:19:00,16,23,0.7316279145674327,10,15,3.22,23.0,3.2204650333333333,1.642437167,2026-03-03 16:20:38.546230020,2026-03-03 16:05:26.546230020,2026-03-03 16:31:46.772098,2026-03-03 16:21:26.546230020,0.0,0.0
ORD_01589,M_047,ITM_M_047_3,16,2026-03-03 15:58:00,2026-03-03 16:09:39.849318,2026-03-03 16:14:00,7,16,0.6386796089909925,8,15,4.34,16.0,4.3358447,2.2112807969999997,2026-03-03 16:16:12.676847820,2026-03-03 16:09:33.676847820,2026-03-03 16:16:39.849318,2026-03-03 16:16:33.676847820,0.0,0.0
ORD_01590,M_007,ITM_M_007_0,19,2026-03-03 16:00:00,2026-03-03 16:15:32.964976,2026-03-03 16:19:00,5,19,0.7124513556167885,10,16,3.45,19.0,3.450583733333333,1.759797704,2026-03-03 16:20:45.587862240,2026-03-03 16:16:00.587862240,2026-03-03 16:20:32.964976,2026-03-03 16:21:00.587862240,0.0,0.0
ORD_01591,M_084,ITM_M_084_3,9,2026-03-03 16:02:00,2026-03-03 16:06:31.121349,2026-03-03 16:11:00,16,9,0.6265574285931411,7,16,4.48,9.0,4.48131085,2.2854685335,2026-03-03 16:13:17.128112010,2026-03-03 15:58:05.128112010,2026-03-03 16:22:31.121349,2026-03-03 16:14:05.128112010,0.0,0.0
ORD_01592,M_002,ITM_M_002_0,8,2026-03-03 16:04:00,2026-03-03 16:10:17.638737,2026-03-03 16:12:00,8,8,0.8578315792488931,10,16,1.71,8.0,1.70602105,0.8700707354999999,2026-03-03 16:12:52.204244130,2026-03-03 16:05:16.204244130,2026-03-03 16:18:17.638737,2026-03-03 16:13:16.204244130,0.0,0.0
ORD_01593,M_049,ITM_M_049_0,20,2026-03-03 16:06:00,2026-03-03 16:22:27.535812,2026-03-03 16:26:00,6,20,0.7049108502540603,12,16,3.54,20.0,3.5410698000000003,1.805945598,2026-03-03 16:27:48.356735880,2026-03-03 16:22:06.356735880,2026-03-03 16:28:27.535812,2026-03-03 16:28:06.356735880,0.0,0.0
ORD_01594,M_030,ITM_M_030_3,15,2026-03-03 16:08:00,2026-03-03 16:16:45.040676,2026-03-03 16:23:00,7,15,0.4792231609645236,8,16,6.25,15.0,6.249322066666666,3.1705689165217383,2026-03-03 16:26:10.234134990,2026-03-03 16:19:31.234134990,2026-03-03 16:23:45.040676,2026-03-03 16:26:31.234134990,0.0,0.0
ORD_01595,M_045,ITM_M_045_3,20,2026-03-03 16:10:00,2026-03-03 16:24:13.100874,2026-03-03 16:30:00,15,20,0.5181956580228584,9,16,5.78,20.0,5.7816521000000005,2.9486425709999997,2026-03-03 16:32:56.918554260,2026-03-03 16:18:41.918554260,2026-03-03 16:39:13.100874,2026-03-03 16:33:41.918554260,0.0,0.0
ORD_01596,M_086,ITM_M_086_1,21,2026-03-03 16:12:00,2026-03-03 16:30:28.138268,2026-03-03 16:33:00,13,21,0.7890809283584438,13,16,2.53,21.0,2.5310288666666665,1.290824722,2026-03-03 16:34:17.449483320,2026-03-03 16:21:56.449483320,2026-03-03 16:43:28.138268,2026-03-03 16:34:56.449483320,0.0,0.0
ORD_01597,M_071,ITM_M_071_0,16,2026-03-03 16:14:00,2026-03-03 16:25:49.111824,2026-03-03 16:30:00,17,16,0.6515441994896127,4,16,4.18,16.0,4.1814696,2.1325494959999998,2026-03-03 16:32:07.952969759,2026-03-03 16:15:58.952969759,2026-03-03 16:42:49.111824,2026-03-03 16:32:58.952969759,0.0,0.0
ORD_01598,M_003,ITM_M_003_0,19,2026-03-03 16:16:00,2026-03-03 16:32:38.961691,2026-03-03 16:35:00,16,19,0.8041134593636581,9,16,2.35,19.0,2.3506384833333334,1.1988256265000001,2026-03-03 16:36:11.929537590,2026-03-03 16:20:59.929537590,2026-03-03 16:48:38.961691,2026-03-03 16:36:59.929537590,0.0,0.0
ORD_01599,M_050,ITM_M_050_3,12,2026-03-03 16:18:00,2026-03-03 16:28:42.752339,2026-03-03 16:30:00,6,12,0.8927115821856078,5,16,1.29,12.0,1.2874610166666665,0.6566051184999999,2026-03-03 16:30:39.396307110,2026-03-03 16:24:57.396307110,2026-03-03 16:34:42.752339,2026-03-03 16:30:57.396307110,0.0,0.0
ORD_01600,M_011,ITM_M_011_2,24,2026-03-03 16:20:00,2026-03-03 16:42:48.594269,2026-03-03 16:44:00,8,24,0.900825373717354,11,16,1.19,24.0,1.1900955166666667,0.6069487134999999,2026-03-03 16:44:36.416922810,2026-03-03 16:37:00.416922810,2026-03-03 16:50:48.594269,2026-03-03 16:45:00.416922810,0.0,0.0
ORD_01601,M_040,ITM_M_040_2,16,2026-03-03 16:22:00,2026-03-03 16:31:54.645105,2026-03-03 16:38:00,10,16,0.4925626460572003,4,16,6.09,16.0,6.08924825,3.077810846413043,2026-03-03 16:41:04.668650784,2026-03-03 16:31:34.668650784,2026-03-03 16:41:54.645105,2026-03-03 16:41:34.668650784,0.0,0.0
ORD_01602,M_061,ITM_M_061_3,21,2026-03-03 16:24:00,2026-03-03 16:41:30.927912,2026-03-03 16:45:00,14,21,0.7096220998975346,10,16,3.48,21.0,3.4845348,1.777112748,2026-03-03 16:46:46.626764880,2026-03-03 16:33:28.626764880,2026-03-03 16:55:30.927912,2026-03-03 16:47:28.626764880,0.0,0.0
ORD_01603,M_040,ITM_M_040_1,8,2026-03-03 16:26:00,2026-03-03 16:28:00.000000,2026-03-03 16:34:00,14,8,0.4925626460572003,4,16,6.0,8.0,6.0,3.077810846413043,2026-03-03 16:37:04.668650784,2026-03-03 16:23:46.668650784,2026-03-03 16:42:00.000000,2026-03-03 16:37:46.668650784,0.0,0.0
ORD_01604,M_010,ITM_M_010_1,19,2026-03-03 16:28:00,2026-03-03 16:39:51.089170,2026-03-03 16:47:00,9,19,0.4042905136304904,4,16,7.15,19.0,7.148513833333333,3.503743981060606,2026-03-03 16:50:30.224638865,2026-03-03 16:41:57.224638865,2026-03-03 16:48:51.089170,2026-03-03 16:50:57.224638865,0.0,0.0
ORD_01605,M_084,ITM_M_084_4,23,2026-03-03 16:30:00,2026-03-03 16:48:31.121349,2026-03-03 16:53:00,6,23,0.6265574285931411,7,16,4.48,23.0,4.48131085,2.2854685335,2026-03-03 16:55:17.128112010,2026-03-03 16:49:35.128112010,2026-03-03 16:54:31.121349,2026-03-03 16:55:35.128112010,0.0,0.0
ORD_01606,M_001,ITM_M_001_1,8,2026-03-03 16:32:00,2026-03-03 16:34:51.460493,2026-03-03 16:40:00,7,8,0.5714729063059757,6,16,5.14,8.0,5.142325116666667,2.6225858095000003,2026-03-03 16:42:37.355148570,2026-03-03 16:35:58.355148570,2026-03-03 16:41:51.460493,2026-03-03 16:42:58.355148570,0.0,0.0
ORD_01607,M_011,ITM_M_011_0,18,2026-03-03 16:34:00,2026-03-03 16:50:48.594269,2026-03-03 16:52:00,15,18,0.900825373717354,11,16,1.19,18.0,1.1900955166666667,0.6069487134999999,2026-03-03 16:52:36.416922810,2026-03-03 16:38:21.416922810,2026-03-03 17:05:48.594269,2026-03-03 16:53:21.416922810,0.0,0.0
ORD_01608,M_092,ITM_M_092_2,12,2026-03-03 16:36:00,2026-03-03 16:46:06.222389,2026-03-03 16:48:00,15,12,0.8419755405004703,6,16,1.9,12.0,1.8962935166666666,0.9671096934999996,2026-03-03 16:48:58.026581610,2026-03-03 16:34:43.026581610,2026-03-03 17:01:06.222389,2026-03-03 16:49:43.026581610,0.0,0.0
ORD_01609,M_073,ITM_M_073_4,18,2026-03-03 16:38:00,2026-03-03 16:53:25.875925,2026-03-03 16:56:00,13,18,0.7859387851625375,4,16,2.57,18.0,2.5687345833333333,1.3100546375,2026-03-03 16:57:18.603278250,2026-03-03 16:44:57.603278250,2026-03-03 17:06:25.875925,2026-03-03 16:57:57.603278250,0.0,0.0
ORD_01610,M_045,ITM_M_045_4,16,2026-03-03 16:40:00,2026-03-03 16:50:13.100874,2026-03-03 16:56:00,16,16,0.5181956580228584,9,16,5.78,16.0,5.7816521000000005,2.9486425709999997,2026-03-03 16:58:56.918554260,2026-03-03 16:43:44.918554260,2026-03-03 17:06:13.100874,2026-03-03 16:59:44.918554260,0.0,0.0
ORD_01611,M_081,ITM_M_081_4,12,2026-03-03 16:42:00,2026-03-03 16:47:44.480954,2026-03-03 16:54:00,13,12,0.478445768829431,8,16,6.26,12.0,6.258650766666666,3.1780264287894733,2026-03-03 16:57:10.681585728,2026-03-03 16:44:49.681585728,2026-03-03 17:00:44.480954,2026-03-03 16:57:49.681585728,0.0,0.0
ORD_01612,M_004,ITM_M_004_4,11,2026-03-03 16:44:00,2026-03-03 16:48:05.539658,2026-03-03 16:55:00,8,11,0.4243606367467381,12,16,6.91,11.0,6.9076723666666675,3.5229129070000003,2026-03-03 16:58:31.374774420,2026-03-03 16:50:55.374774420,2026-03-03 16:56:05.539658,2026-03-03 16:58:55.374774420,0.0,0.0
ORD_01613,M_057,ITM_M_057_1,21,2026-03-03 16:46:00,2026-03-03 16:59:44.409211,2026-03-03 17:07:00,17,21,0.39501279333274,6,16,7.26,21.0,7.259846483333333,3.7025217065,2026-03-03 17:10:42.151302390,2026-03-03 16:54:33.151302390,2026-03-03 17:16:44.409211,2026-03-03 17:11:33.151302390,0.0,0.0
ORD_01614,M_083,ITM_M_083_0,15,2026-03-03 16:48:00,2026-03-03 16:57:10.577744,2026-03-03 17:03:00,5,15,0.5146913117455165,4,16,5.82,15.0,5.823704266666667,2.970089176,2026-03-03 17:05:58.205350560,2026-03-03 17:01:13.205350560,2026-03-03 17:02:10.577744,2026-03-03 17:06:13.205350560,0.8237042666666666,0.0
ORD_01615,M_033,ITM_M_033_3,17,2026-03-03 16:50:00,2026-03-03 16:59:48.741444,2026-03-03 17:07:00,7,17,0.4010297827173231,8,16,7.19,17.0,7.1876426,3.4875513359999997,2026-03-03 17:10:29.253080160,2026-03-03 17:03:50.253080160,2026-03-03 17:06:48.741444,2026-03-03 17:10:50.253080160,0.18764260000000002,0.0
ORD_01616,M_014,ITM_M_014_2,14,2026-03-03 16:52:00,2026-03-03 17:04:38.466912,2026-03-03 17:06:00,7,14,0.8867595994566788,12,16,1.36,14.0,1.3588848,0.693031248,2026-03-03 17:06:41.581874880,2026-03-03 17:00:02.581874880,2026-03-03 17:11:38.466912,2026-03-03 17:07:02.581874880,0.0,0.0
ORD_01617,M_088,ITM_M_088_1,21,2026-03-03 16:54:00,2026-03-03 17:10:28.775956,2026-03-03 17:15:00,9,21,0.6232999387282766,13,16,4.52,21.0,4.520400733333333,2.305404374,2026-03-03 17:17:18.324262440,2026-03-03 17:08:45.324262440,2026-03-03 17:19:28.775956,2026-03-03 17:17:45.324262440,0.0,0.0
ORD_01618,M_058,ITM_M_058_1,16,2026-03-03 16:56:00,2026-03-03 17:03:50.766845,2026-03-03 17:12:00,8,16,0.3205095072124642,13,16,8.15,16.0,8.153885916666667,4.1584818175,2026-03-03 17:16:09.508909050,2026-03-03 17:08:33.508909050,2026-03-03 17:11:50.766845,2026-03-03 17:16:33.508909050,0.15388591666666668,0.0
ORD_01619,M_058,ITM_M_058_0,13,2026-03-03 16:58:00,2026-03-03 17:02:50.766845,2026-03-03 17:11:00,11,13,0.3205095072124642,13,16,8.15,13.0,8.153885916666667,4.1584818175,2026-03-03 17:15:09.508909050,2026-03-03 17:04:42.508909050,2026-03-03 17:13:50.766845,2026-03-03 17:15:42.508909050,0.0,0.0
ORD_01620,M_001,ITM_M_001_2,24,2026-03-03 17:00:00,2026-03-03 17:18:51.460493,2026-03-03 17:24:00,5,24,0.5714729063059757,6,17,5.14,24.0,5.142325116666667,2.6225858095000003,2026-03-03 17:26:37.355148570,2026-03-03 17:21:52.355148570,2026-03-03 17:23:51.460493,2026-03-03 17:26:52.355148570,0.14232511666666667,0.0
ORD_01621,M_088,ITM_M_088_3,8,2026-03-03 17:02:00,2026-03-03 17:05:28.775956,2026-03-03 17:10:00,12,8,0.6232999387282766,13,17,4.52,8.0,4.520400733333333,2.305404374,2026-03-03 17:12:18.324262440,2026-03-03 17:00:54.324262440,2026-03-03 17:17:28.775956,2026-03-03 17:12:54.324262440,0.0,0.0
ORD_01622,M_082,ITM_M_082_2,22,2026-03-03 17:04:00,2026-03-03 17:23:35.277699,2026-03-03 17:26:00,8,22,0.7989968044108198,11,17,2.41,22.0,2.41203835,1.2301395585,2026-03-03 17:27:13.808373510,2026-03-03 17:19:37.808373510,2026-03-03 17:31:35.277699,2026-03-03 17:27:37.808373510,0.0,0.0
ORD_01623,M_055,ITM_M_055_1,10,2026-03-03 17:06:00,2026-03-03 17:12:01.588625,2026-03-03 17:16:00,6,10,0.6688730901035584,11,17,3.97,10.0,3.9735229166666666,2.0264966875,2026-03-03 17:18:01.589801250,2026-03-03 17:12:19.589801250,2026-03-03 17:18:01.588625,2026-03-03 17:18:19.589801250,0.0,0.0
ORD_01624,M_080,ITM_M_080_4,14,2026-03-03 17:08:00,2026-03-03 17:20:09.316265,2026-03-03 17:22:00,9,14,0.8462725909534343,7,17,1.84,14.0,1.8447289166666667,0.9408117475,2026-03-03 17:22:56.448704850,2026-03-03 17:14:23.448704850,2026-03-03 17:29:09.316265,2026-03-03 17:23:23.448704850,0.0,0.0
ORD_01625,M_008,ITM_M_008_4,11,2026-03-03 17:10:00,2026-03-03 17:12:49.836950,2026-03-03 17:21:00,8,11,0.3192179857782378,8,17,8.17,11.0,8.169384166666667,4.166385925,2026-03-03 17:25:09.983155500,2026-03-03 17:17:33.983155500,2026-03-03 17:20:49.836950,2026-03-03 17:25:33.983155500,0.16938416666666667,0.0
ORD_01626,M_025,ITM_M_025_3,18,2026-03-03 17:12:00,2026-03-03 17:25:21.242982,2026-03-03 17:30:00,15,18,0.6128374750415715,13,17,4.65,18.0,4.6459503,2.369434653,2026-03-03 17:32:22.166079180,2026-03-03 17:18:07.166079180,2026-03-03 17:40:21.242982,2026-03-03 17:33:07.166079180,0.0,0.0
ORD_01627,M_047,ITM_M_047_2,18,2026-03-03 17:14:00,2026-03-03 17:27:39.849318,2026-03-03 17:32:00,10,18,0.6386796089909925,8,17,4.34,18.0,4.3358447,2.2112807969999997,2026-03-03 17:34:12.676847820,2026-03-03 17:24:42.676847820,2026-03-03 17:37:39.849318,2026-03-03 17:34:42.676847820,0.0,0.0
ORD_01628,M_075,ITM_M_075_2,11,2026-03-03 17:16:00,2026-03-03 17:21:31.040446,2026-03-03 17:27:00,10,11,0.5431117301782007,4,17,5.48,11.0,5.482659233333334,2.7961562090000003,2026-03-03 17:29:47.769372540,2026-03-03 17:20:17.769372540,2026-03-03 17:31:31.040446,2026-03-03 17:30:17.769372540,0.0,0.0
ORD_01629,M_019,ITM_M_019_2,22,2026-03-03 17:18:00,2026-03-03 17:32:40.327839,2026-03-03 17:40:00,15,22,0.3893442201518736,8,17,7.33,22.0,7.32786935,3.7372133685,2026-03-03 17:43:44.232802110,2026-03-03 17:29:29.232802110,2026-03-03 17:47:40.327839,2026-03-03 17:44:29.232802110,0.0,0.0
ORD_01630,M_078,ITM_M_078_3,17,2026-03-03 17:20:00,2026-03-03 17:35:16.641298,2026-03-03 17:37:00,16,17,0.856446247004498,10,17,1.72,17.0,1.7226450333333332,0.8785489669999997,2026-03-03 17:37:52.712938020,2026-03-03 17:22:40.712938020,2026-03-03 17:51:16.641298,2026-03-03 17:38:40.712938020,0.0,0.0
ORD_01631,M_087,ITM_M_087_2,16,2026-03-03 17:22:00,2026-03-03 17:31:05.297360,2026-03-03 17:38:00,16,16,0.4240241110370208,12,17,6.91,16.0,6.911710666666666,3.5249724399999995,2026-03-03 17:41:31.498346400,2026-03-03 17:26:19.498346400,2026-03-03 17:47:05.297360,2026-03-03 17:42:19.498346400,0.0,0.0
ORD_01632,M_041,ITM_M_041_4,24,2026-03-03 17:24:00,2026-03-03 17:46:19.728051,2026-03-03 17:48:00,7,24,0.8607334047705453,5,17,1.67,24.0,1.67119915,0.8523115665000001,2026-03-03 17:48:51.138693990,2026-03-03 17:42:12.138693990,2026-03-03 17:53:19.728051,2026-03-03 17:49:12.138693990,0.0,0.0
ORD_01633,M_079,ITM_M_079_4,13,2026-03-03 17:26:00,2026-03-03 17:34:21.736976,2026-03-03 17:39:00,11,13,0.6135235773348982,9,17,4.64,13.0,4.637717066666666,2.365235704,2026-03-03 17:41:21.914142240,2026-03-03 17:30:54.914142240,2026-03-03 17:45:21.736976,2026-03-03 17:41:54.914142240,0.0,0.0
ORD_01634,M_014,ITM_M_014_1,24,2026-03-03 17:28:00,2026-03-03 17:50:38.466912,2026-03-03 17:52:00,12,24,0.8867595994566788,12,17,1.36,24.0,1.3588848,0.693031248,2026-03-03 17:52:41.581874880,2026-03-03 17:41:17.581874880,2026-03-03 18:02:38.466912,2026-03-03 17:53:17.581874880,0.0,0.0
ORD_01635,M_082,ITM_M_082_3,10,2026-03-03 17:30:00,2026-03-03 17:37:35.277699,2026-03-03 17:40:00,12,10,0.7989968044108198,11,17,2.41,10.0,2.41203835,1.2301395585,2026-03-03 17:41:13.808373510,2026-03-03 17:29:49.808373510,2026-03-03 17:49:35.277699,2026-03-03 17:41:49.808373510,0.0,0.0
ORD_01636,M_045,ITM_M_045_0,13,2026-03-03 17:32:00,2026-03-03 17:39:13.100874,2026-03-03 17:45:00,6,13,0.5181956580228584,9,17,5.78,13.0,5.7816521000000005,2.9486425709999997,2026-03-03 17:47:56.918554260,2026-03-03 17:42:14.918554260,2026-03-03 17:45:13.100874,2026-03-03 17:48:14.918554260,0.0,0.0
ORD_01637,M_026,ITM_M_026_1,9,2026-03-03 17:34:00,2026-03-03 17:41:49.842328,2026-03-03 17:43:00,8,9,0.9025587895320946,12,17,1.17,9.0,1.1692945333333333,0.5963402119999999,2026-03-03 17:43:35.780412720,2026-03-03 17:35:59.780412720,2026-03-03 17:49:49.842328,2026-03-03 17:43:59.780412720,0.0,0.0
ORD_01638,M_037,ITM_M_037_1,24,2026-03-03 17:36:00,2026-03-03 17:54:43.788414,2026-03-03 18:00:00,12,24,0.5608172414319494,8,17,5.27,24.0,5.2701931,2.6877984809999997,2026-03-03 18:02:41.267908860,2026-03-03 17:51:17.267908860,2026-03-03 18:06:43.788414,2026-03-03 18:03:17.267908860,0.0,0.0
ORD_01639,M_055,ITM_M_055_4,20,2026-03-03 17:38:00,2026-03-03 17:54:01.588625,2026-03-03 17:58:00,9,20,0.6688730901035584,11,17,3.97,20.0,3.9735229166666666,2.0264966875,2026-03-03 18:00:01.589801250,2026-03-03 17:51:28.589801250,2026-03-03 18:03:01.588625,2026-03-03 18:00:28.589801250,0.0,0.0
ORD_01640,M_095,ITM_M_095_2,16,2026-03-03 17:40:00,2026-03-03 17:52:50.365811,2026-03-03 17:56:00,8,16,0.7366191819557919,14,17,3.16,16.0,3.1605698166666665,1.6118906064999998,2026-03-03 17:57:36.713436390,2026-03-03 17:50:00.713436390,2026-03-03 18:00:50.365811,2026-03-03 17:58:00.713436390,0.0,0.0
ORD_01641,M_094,ITM_M_094_4,23,2026-03-03 17:42:00,2026-03-03 18:03:16.864583,2026-03-03 18:05:00,5,23,0.8567563658409116,14,17,1.72,23.0,1.7189236166666668,0.8766510445000002,2026-03-03 18:05:52.599062670,2026-03-03 18:01:07.599062670,2026-03-03 18:08:16.864583,2026-03-03 18:06:07.599062670,0.0,0.0
ORD_01642,M_079,ITM_M_079_1,20,2026-03-03 17:44:00,2026-03-03 17:59:21.736976,2026-03-03 18:04:00,12,20,0.6135235773348982,9,17,4.64,20.0,4.637717066666666,2.365235704,2026-03-03 18:06:21.914142240,2026-03-03 17:54:57.914142240,2026-03-03 18:11:21.736976,2026-03-03 18:06:57.914142240,0.0,0.0
ORD_01643,M_082,ITM_M_082_4,24,2026-03-03 17:46:00,2026-03-03 18:07:35.277699,2026-03-03 18:10:00,13,24,0.7989968044108198,11,17,2.41,24.0,2.41203835,1.2301395585,2026-03-03 18:11:13.808373510,2026-03-03 17:58:52.808373510,2026-03-03 18:20:35.277699,2026-03-03 18:11:52.808373510,0.0,0.0
ORD_01644,M_079,ITM_M_079_1,20,2026-03-03 17:48:00,2026-03-03 18:03:21.736976,2026-03-03 18:08:00,16,20,0.6135235773348982,9,17,4.64,20.0,4.637717066666666,2.365235704,2026-03-03 18:10:21.914142240,2026-03-03 17:55:09.914142240,2026-03-03 18:19:21.736976,2026-03-03 18:11:09.914142240,0.0,0.0
